0000,0001,0010,0011,0100,0101,0110,0111,1000,1001,1010,1011,1100,1101,1110,1111
4060,10,4,,7,,,,15,,,,,,,
4061,5,10,,5,,,,15,,,,,,,
4064,4,4,,7,,,,17,,,,,,,
4048,12,6,,11,,,,19,,,,,,,
4055,8,3,,9,,,,21,,,,,,,
4046,12,8,,7,,,,23,,,,,,,
4060,10,2,,8,,,,16,,,,,,,
4059,12,4,,7,,,,14,,,,,,,
4060,8,4,,9,,,,15,,,,,,,
4057,9,6,,9,,,,15,,,,,,,
4057,12,4,,5,,,,18,,,,,,,
4050,11,8,,12,,,,15,,,,,,,
4043,9,3,,9,,,,32,,,,,,,
4062,6,6,,8,,,,14,,,,,,,
4068,4,,,7,,,,17,,,,,,,
4054,6,6,,11,,,,18,1,,,,,,
4060,9,3,,9,,,,15,,,,,,,
4058,8,2,,8,,,,20,,,,,,,
4062,5,4,,3,,,,22,,,,,,,
4059,5,2,,11,,,,19,,,,,,,
4061,8,1,,8,,,,17,1,,,,,,
4068,5,,,4,,,,19,,,,,,,
4043,12,8,,9,,,,23,,,,1,,,
4060,7,6,,6,,1,,16,,,,,,,
4065,4,1,,6,,,,20,,,,,,,
4053,10,5,,8,,,,20,,,,,,,
4055,9,4,,8,,,,20,,,,,,,
4059,10,5,,4,,,,18,,,,,,,
4058,9,2,,8,,,,19,,,,,,,
4061,10,3,,8,,,,14,,,,,,,
4047,7,7,,12,,,,23,,,,,,,
4058,12,6,,8,,,,12,,,,,,,
4053,13,7,,8,,,,15,,,,,,,
4055,6,6,,13,,,,16,,,,,,,
4054,8,10,,10,,,,14,,,,,,,
4051,6,5,,13,,,,21,,,,,,,
4056,13,3,,12,,,,12,,,,,,,
4057,8,4,,7,,,,20,,,,,,,
4057,9,5,,8,,,,17,,,,,,,
4066,10,5,,7,,,,8,,,,,,,
4068,5,3,,4,,,,16,,,,,,,
4049,14,9,,11,,,,13,,,,,,,
4062,8,1,,9,,,,16,,,,,,,
4054,8,8,,10,,,,16,,,,,,,
4058,9,,,9,,,,20,,,,,,,
4067,7,4,,7,,,,11,,,,,,,
4060,9,4,,7,,,,16,,,,,,,
4046,11,5,,14,,,,20,,,,,,,
4066,5,3,,2,,,,20,,,,,,,
4054,9,5,,8,,,,20,,,,,,,
4067,6,2,,,,,,21,,,,,,,
4067,10,1,,,,,,18,,,,,,,
4065,5,2,,1,,,,23,,,,,,,
4068,6,6,,,,,,16,,,,,,,
4059,7,11,,,,,,19,,,,,,,
4063,6,3,,,,,,24,,,,,,,
4055,11,5,1,,,,,23,,1,,,,,
4070,6,3,,2,,,,15,,,,,,,
4075,6,1,,,,,,14,,,,,,,
4065,5,5,,,,,,21,,,,,,,
4062,4,1,,,,,,29,,,,,,,
4061,6,4,,1,,,,24,,,,,,,
4063,8,2,,,,,,23,,,,,,,
4063,11,7,,,,,,15,,,,,,,
4071,5,2,,1,,,,17,,,,,,,
4070,9,3,,1,,,,13,,,,,,,
4066,6,2,,,,,,22,,,,,,,
4057,15,4,,1,,,,19,,,,,,,
4058,10,1,,,,,,26,1,,,,,,
4070,9,2,,,,,,14,,1,,,,,
4059,4,5,,1,,,,27,,,,,,,
4063,7,4,,,,,,22,,,,,,,
4063,9,2,,1,,,,21,,,,,,,
4065,9,3,,,,,,19,,,,,,,
4071,6,4,,,,,,15,,,,,,,
4050,12,5,,1,,,,27,,1,,,,,
4067,8,3,,,,,,18,,,,,,,
4062,11,4,,,,,,19,,,,,,,
4071,9,2,,1,,,,13,,,,,,,
4067,3,8,,1,,,,17,,,,,,,
4062,8,,,,,,,25,1,,,,,,
4063,9,6,,,,,,18,,,,,,,
4061,9,5,,2,,,,19,,,,,,,
4076,3,5,,,,,,12,,,,,,,
4055,13,4,,,,,,24,,,,,,,
4059,14,4,,,,,,19,,,,,,,
4060,10,2,,,,,,24,,,,,,,
4065,6,5,,,,,,20,,,,,,,
4051,13,8,,,,,,24,,,,,,,
4058,8,6,,,,,,23,1,,,,,,
4077,5,4,,,,,,10,,,,,,,
4055,9,9,,,,,,23,,,,,,,
4063,5,9,,2,,,,17,,,,,,,
4065,6,8,,,,,,17,,,,,,,
4065,7,8,,,,,,16,,,,,,,
4059,12,3,,,,,,22,,,,,,,
4057,9,8,,,,,,21,1,,,,,,
4063,7,2,,,,,,24,,,,,,,
4057,10,4,,1,,,,24,,,,,,,
4072,6,3,,,,,,15,,,,,,,
